date,sustainable boots,hiking boots,vegan boots,waterproof boots,geo,window,source,url,accessed,note
2023-07-02,0,15,3,11,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-07-09,0,16,3,13,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-07-16,0,18,3,17,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-07-23,0,19,4,19,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-07-30,0,21,3,25,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-08-06,0,19,3,18,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-08-13,0,19,4,17,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-08-20,0,17,4,17,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-08-27,0,23,4,24,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-09-03,0,16,4,15,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-09-10,0,17,4,24,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-09-17,1,23,6,41,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-09-24,0,21,6,36,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-10-01,0,20,6,33,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-10-08,0,19,5,37,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-10-15,0,23,7,54,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-10-22,0,25,6,57,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-10-29,0,24,6,66,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-11-05,0,24,6,56,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-11-12,0,26,7,54,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-11-19,0,28,8,49,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-11-26,0,28,8,57,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-12-03,0,27,8,54,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-12-10,0,22,7,40,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-12-17,0,19,6,23,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-12-24,0,30,7,41,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2023-12-31,0,33,5,45,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-01-07,0,29,4,37,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-01-14,0,27,5,33,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-01-21,0,25,4,23,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-01-28,0,22,5,22,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-02-04,0,22,3,24,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-02-11,0,24,4,23,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-02-18,0,24,3,24,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-02-25,0,26,4,26,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-03-03,0,23,4,20,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-03-10,0,22,4,21,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-03-17,0,25,3,19,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-03-24,0,25,3,21,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-03-31,0,25,4,22,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-04-07,0,22,3,17,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-04-14,0,22,2,16,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-04-21,0,21,3,16,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-04-28,0,20,3,16,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-05-05,0,20,3,15,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-05-12,0,16,3,12,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-05-19,0,17,3,14,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-05-26,0,22,3,17,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-06-02,0,18,3,15,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-06-09,0,21,2,17,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-06-16,0,17,2,14,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-06-23,1,13,3,10,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-06-30,0,16,2,12,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-07-07,0,18,3,15,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-07-14,0,18,3,15,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-07-21,0,17,2,14,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-07-28,0,16,2,11,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-08-04,0,18,2,14,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-08-11,0,17,2,13,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-08-18,0,21,3,20,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-08-25,0,21,3,25,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-09-01,0,21,4,34,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-09-08,0,24,5,40,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-09-15,0,22,5,26,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-09-22,0,26,5,52,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-09-29,0,26,7,54,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-10-06,0,27,5,49,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-10-13,0,25,5,48,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-10-20,0,25,5,41,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-10-27,0,26,6,38,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-11-03,0,20,5,34,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-11-10,0,24,6,40,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-11-17,0,31,9,71,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-11-24,1,29,6,56,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-12-01,0,24,5,44,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-12-08,0,23,5,39,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-12-15,0,22,6,29,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-12-22,0,30,6,34,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2024-12-29,0,41,6,46,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-01-05,0,45,4,59,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-01-12,0,34,4,34,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-01-19,0,27,3,29,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-01-26,0,26,3,28,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-02-02,0,28,3,24,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-02-09,0,25,4,23,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-02-16,0,22,3,22,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-02-23,0,22,2,21,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-03-02,0,23,3,17,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-03-09,0,22,3,15,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-03-16,0,22,3,14,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-03-23,0,19,2,13,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-03-30,0,18,2,10,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-04-06,0,17,2,11,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-04-13,0,21,2,12,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-04-20,0,23,2,14,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-04-27,0,19,3,10,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-05-04,0,20,3,11,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-05-11,1,17,2,9,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-05-18,0,18,2,10,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-05-25,0,19,2,14,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-06-01,0,19,2,16,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-06-08,0,18,2,14,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-06-15,0,16,2,10,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-06-22,0,15,2,10,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-06-29,0,15,2,11,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
